class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,20708,na,152,144,0,0,0,0,0,0,154332,1143210,476836,25946,150,0,868208,52896,0,0,230,1264,1427442,1005414,635768,338566,0,0,0,0,770,268,0,0,0,0,0,5086,395488,537928,861972,0,2162,776,1262,95736,909276,791038,224,0,0,0,723432,364624,125226,83628,64058,62372,134944,242148,42,0,2064070,242,1094,462,12,868208,28976,254752,375170,380500,na,na,na,na,na,na,na,248280,20707.4,2064070,2064070,2008076,11516,29160,79132,847760,1800474,1209600,70038,0,136,0,1385398.08,0,412958.4,0,0,0,0,4122,440366,850640,448728,48354,6720,1402,142,224,230,2064070,na,4340,602,41180,163660,75542,877478,587930,49208,534,0,258,646,1135562,62498,0,44932,0,38,1428824,2540,332,0,0,0,0,0,0,0,0,19538,20766,3962,0,0,51878,9454,440640,170224,0,0,0,0,1296550,1477.78,1466,438598,392148,300590,138308,244442,167238,63384,30628,24452,686,0,0
neg,3136,na,44,40,0,0,0,0,0,0,156,7364,13308,14096,0,0,13484,0,0,0,0,0,31480,23962,11082,4074,0,0,0,0,276,64,0,0,0,0,0,0,34924,0,0,0,5460,2778,1152,702,4968,19096,706,52,0,10,33316,1244,236,66,24,18,18,2,0,0,42604,0,4,12,0,13484,406,3100,7826,na,na,na,na,na,na,na,na,10700,3135.99,42604,42604,41874,43,0,3976,42220,34924,1209600,1108,8,12,0,8076.48,0,26732.16,0,0,0,0,0,516,15158,13146,6104,0,0,0,8,12,42604,na,212,20,38,8920,1946,10874,10272,2466,176,0,56,220,9088,26,0,0,0,0,9306,96,58,0,0,0,0,0,0,0,0,386,0,0,0,0,408,76,1180,124,13106,42,0,0,650,88.56,82,27620,6714,484,62,34,10,0,0,0,0,0,0
neg,40982,na,742,598,0,0,0,0,0,0,3746,167300,1861766,718806,117798,12064,1275640,0,0,0,0,0,2397004,1915278,648622,404878,0,0,9058,0,2036,348,0,0,0,0,0,0,2093838,355374,432268,0,2908,1254,2044,207554,2013812,653862,46,0,0,0,1142592,615476,228562,195720,180476,160036,138550,203328,16740,0,3046312,536,50,1170,4,1275640,41538,254702,389978,253920,248460,na,na,na,na,na,na,138020,40981.21,3046312,3046312,3023572,18237,6446,56036,618420,2881480,1209600,59604,0,134,0,2363352,30006.72,484985.28,0,0,0,0,0,438,669264,1457522,683308,62502,7474,972,10,40,3046312,na,5686,738,85208,341272,184608,1453166,795774,14822,206,0,1116,1040,2088526,176712,132,34744,0,0,2397616,2560,302,0,0,30,30158,0,0,0,0,24884,20288,5032,0,0,70628,12142,1052560,150438,0,0,0,0,981240,1196.64,1738,541392,523756,291898,156904,357814,377616,295324,165144,170788,844,0,0
neg,58814,na,330,284,0,0,0,0,0,0,1162,352832,2124260,769674,57098,994,1555816,0,0,0,0,0,2891368,2474862,510754,383706,0,0,0,0,218,726,0,0,0,0,0,51252,1929660,939878,385230,0,1882,1030,1538,23066,1997834,1275546,5120,4,0,0,892524,817880,342454,270844,224266,183466,252028,322558,0,0,3402280,948,472,906,2,1555816,48392,255958,253464,174680,210860,na,na,na,na,na,na,121840,58814.77,3402280,3402280,3401352,24822,16076,95490,979640,3306020,1209600,75676,0,146,0,2858493.12,0,445802.88,0,0,0,0,0,47560,1223456,1575562,442046,14678,2674,44,18,28,3402280,na,2958,370,46658,209692,128428,1035324,1868112,14364,114,0,314,1230,2561632,279174,30,136,0,0,2874458,1446,318,0,0,0,0,0,0,0,0,24154,45688,10826,0,0,98380,19260,305160,83734,0,0,0,0,5442680,753.88,790,466796,369382,267466,134240,280964,271100,351046,405744,753712,5570,0,0
neg,25304,0,316,198,114,362,0,0,0,792,369734,810410,265762,12652,3156,180,722182,0,0,0,4352,9508,1361504,1238846,314768,83352,0,0,0,0,506,376,0,0,0,0,0,0,484,435626,1026576,0,5808,2750,5228,8814,15774,1422260,1664,388,0,0,581624,399170,145872,83226,55446,47142,39302,36146,23356,51402,1681220,966,1496,2364,0,722182,15996,201586,111104,235200,na,na,na,na,na,na,na,74720,25303.35,1681220,1681220,1658360,7865,150,43824,465620,1463676,1209600,32200,0,48,0,1268347.2,0,192271.68,114,378,0,198,38708,247072,551430,443120,149634,31106,1372,46,16,42,1681220,0,4306,358,50130,62616,82112,1054628,193406,14902,228,0,230,810,1013678,645884,0,1488,0,0,1276850,1254,272,0,0,0,0,0,0,0,0,9380,4528,1048,2143346,299998,36994,4996,1421560,159094,1205676,11638,0,0,0,951.04,924,201052,160694,114820,60762,139778,108216,263824,412236,1304,0,0,0
neg,1720,0,2130706432,24,0,0,0,0,0,0,0,0,0,0,0,0,39988,0,0,0,5876,8462,117344,108748,46172,7208,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169476,22,30,4,0,39988,918,33328,12136,na,na,na,na,na,na,na,na,45220,1719.44,169476,169476,230,0,10,16454,168600,0,1209600,1996,2,6,0,80836.8,0,48822.72,0,0,0,0,0,0,0,0,0,0,0,0,6,12,169476,0,0,0,0,0,0,0,0,0,0,0,44,6,82062,14838,0,50,0,0,82482,154,148,0,0,0,0,0,0,0,0,904,308,100,106252,12324,1458,286,174400,17434,126472,218,0,0,719510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,120,na,48,40,0,0,0,0,0,0,200,10398,7152,3306,0,0,10118,0,32,0,0,0,32738,25364,24372,1386,0,0,0,0,94,68,0,0,0,0,0,0,0,0,21056,0,1396,492,1286,804,852,16226,0,0,0,0,16086,3824,346,188,42,18,70,156,292,34,57200,12,10,2,0,10118,628,17424,6080,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,23400,120.53,57200,57200,59328,58,176,5318,56320,21056,1209600,1334,0,12,0,12332.16,95.04,7466.88,na,na,0,0,0,8478,8020,3908,626,24,0,0,0,6,57200,na,1216,36,64,2158,1832,15330,420,0,0,0,44,140,11942,2326,0,0,0,0,13244,116,144,0,0,50,134,0,0,0,0,634,0,0,0,0,780,142,560,158,0,0,0,0,0,na,na,9372,6920,1710,366,1170,1134,178,206,0,0,0,0
neg,1852,na,42,36,0,0,0,0,0,0,3220,82154,35562,3324,0,0,50756,0,0,0,0,0,126216,112448,25612,8876,0,0,0,0,58,30,0,0,0,0,0,11182,91384,5008,16686,0,1912,30,40,38,2826,119180,234,0,0,0,57342,50558,11016,3860,646,506,310,22,0,0,151880,10,10,128,0,50756,1902,15262,10312,na,na,na,na,na,na,na,na,25160,1851.48,151880,151880,157746,357,422,14898,151380,124260,1209600,2866,0,4,0,106293.12,0,16114.56,0,0,0,0,0,61562,45704,16398,478,88,30,0,0,12,151880,na,1994,22,54,11552,3394,23828,81890,1494,32,0,50,122,104442,39632,0,14,0,0,107234,128,58,0,0,0,0,0,0,0,0,1014,598,104,0,0,3268,868,320,30,0,0,0,0,850070,210.44,86,19460,19238,9702,4736,21690,49404,30,0,0,0,0,0
neg,39714,na,678,616,0,0,0,0,0,0,1586,21212,2609436,2025708,86012,958,2001880,0,0,0,0,0,4097548,3426192,1179446,425876,0,0,0,0,536,156,0,0,0,0,0,0,64870,33042,4647000,0,16144,16196,24866,270344,3704078,713114,170,0,0,0,2772212,1014538,340150,187402,114598,75644,65132,175082,154,0,5279718,10338,11004,2936,8,2001880,85476,472212,703578,211560,266280,266740,319040,na,na,na,na,96560,39714.47,5279718,5279718,5194122,16758,1962,26708,418120,4744912,1209600,199416,0,308,0,3002427.84,0,1734409.92,0,0,0,0,16,16026,889990,3139706,662252,33692,3230,0,2,8,5279718,na,15794,1800,40134,976100,692472,2235890,749118,33124,480,0,1392,382,2977986,672180,0,86,0,0,3077684,7024,140,0,0,0,0,0,0,0,0,44902,22218,4916,0,0,160018,31016,90860,11992,0,0,0,0,0,4273.68,4394,1802164,1131266,528050,251818,650940,316892,53562,10002,218,0,0,0
neg,8,na,16,0,0,0,0,0,0,0,1782,2650,1840,0,0,0,2254,0,220,0,0,0,14988,13368,5990,286,0,0,0,0,18,16,0,0,0,0,0,0,0,894,5378,0,1034,18,6,22,434,4758,0,0,0,0,5192,204,108,138,34,18,64,438,56,20,20994,0,4,0,0,2254,138,3668,2298,na,na,na,na,na,na,na,na,5880,8.79,20994,20994,23168,26,0,2046,20840,6272,1209600,266,0,6,0,1579.2,0,3663.36,0,14,0,0,1112,2750,1892,518,0,0,0,0,0,4,20994,na,1040,12,20,10,360,4610,220,0,0,0,0,10,1336,66,0,0,0,0,2240,86,94,0,0,0,0,0,0,0,0,142,0,0,110,28,26,16,1600,160,7288,8,0,0,0,38.08,40,4766,1328,32,18,30,42,18,38,0,0,0,0
neg,31868,na,306,292,0,0,0,0,0,0,40196,1106632,1029206,242378,16776,0,1045300,0,0,0,58,266,2195266,1950660,393838,198932,0,0,0,0,1650,322,0,0,0,0,0,41278,494490,300272,1599148,0,3522,1532,9216,66822,1547432,805988,676,0,0,0,910524,601448,276386,194068,132124,89694,74132,137474,19338,0,2589746,284,340,532,20,1045300,29602,197668,194960,195580,156580,na,na,na,na,na,na,36180,31868.65,2589746,2589746,2590282,13082,3542,13594,164140,2435188,1209600,62972,0,102,0,1855543.68,0,576543.36,0,0,0,0,342,450152,1110850,734692,127750,9892,1484,26,418,424,2589746,na,5158,510,32838,298006,156532,1464432,451016,26340,354,2,410,1072,1861246,57526,0,15174,0,14,1886232,1888,226,0,0,0,0,0,0,0,0,14470,21610,4750,0,0,68986,13510,59980,14948,0,0,0,0,0,1078.26,1188,605896,381686,219810,131000,336988,377014,245402,85598,51706,88,0,0
neg,45618,na,238,222,0,0,0,0,0,0,3874,312238,2091594,645180,15422,426,1222026,0,0,0,0,0,2825400,2545652,341996,217968,0,0,0,0,586,76,0,0,0,0,0,134332,1562516,1241010,130876,0,3452,984,1420,21246,2139478,898780,3374,0,0,0,911926,778308,313740,252450,217872,203972,263126,127340,0,0,3168296,106,746,348,2,1222026,28068,184226,156778,122480,136240,na,na,na,na,na,na,75400,45617.07,3168296,3168296,3175680,20699,27284,69444,738740,3068734,1209600,91690,2,104,0,2785609.92,0,278991.36,0,0,0,0,0,44292,832160,1747536,414814,23736,5792,404,8,24,3168296,na,6938,778,69166,116358,171252,2320656,366218,17320,48,0,340,322,1992166,78466,0,1604,0,46,2808550,2416,150,0,0,0,0,0,0,0,0,17924,36458,6032,0,0,83032,11878,3077320,312106,35154,16308,0,0,6551250,1495.94,1748,301048,676408,507794,264012,475194,409002,204116,102338,124816,4006,0,0
neg,37398,na,186,142,0,0,0,0,0,711914,1438546,24864,1114,0,0,0,727866,0,0,0,221978,341340,1682262,1762598,630500,72662,0,0,0,0,198,336,0,0,0,0,0,0,51054,1922200,203184,0,2616,456,670,1010,145598,2026088,0,0,0,0,473046,659274,434030,257052,113322,71434,52692,101386,14202,0,2535472,364,1082,4938,0,727866,21394,297386,332186,300320,299540,na,na,na,na,na,na,25740,37398.79,2535472,2535472,2541304,11827,118,9326,110560,2176438,1209600,41254,0,102,0,1783141.44,0,390699.84,0,330,0,275328,1631506,231592,25740,9134,2812,326,0,0,660,938,2535472,na,4234,560,49614,263922,105358,674382,1064688,13654,26,0,250,544,1777554,1056080,0,1318,0,0,1815896,4930,1108,0,0,0,0,0,0,0,0,16260,4698,1806,1599968,274520,39916,7644,4320,610,2450618,1718,0,0,7398780,1014.86,1148,408410,222088,86146,41658,71640,92354,265522,982928,5692,0,0,0
pos,110502,0,8,8,0,0,0,0,0,0,5030,280548,268428,70162,0,0,8938374,19356,0,0,232322,356606,18167086,16623118,3218072,1625544,0,0,0,0,50,4,0,0,0,0,0,0,0,2080,622088,0,300,144,260,2272,40014,581178,0,0,0,0,458006,68204,28318,17660,12622,9904,9068,8404,7268,4714,21618052,0,0,4,0,8938374,245880,780188,2427598,263640,194020,205680,167020,154000,133760,179440,247900,278460,110502.91,21618052,21618052,21542300,1744,412,95988,1040700,21351930,1209600,15284,0,12,0,7940548.8,9543262.08,3855864.96,2,64,0,0,0,23488,169176,309264,93712,25094,2806,628,0,2,21618052,0,342,44,78384,138724,109138,218078,75882,3568,8,0,4,12,236938,3610,0,0,0,0,253174,558,84,0,0,300,296712,0,0,0,0,116530,2456,460,0,0,17284,3446,18280,2740,0,0,0,0,0,102.1,102,382536,72078,50822,22460,36744,20498,15926,21798,1306,0,0,0
neg,8,na,0,0,0,0,0,0,0,0,50,3360,3270,0,0,0,2426,0,386,0,0,0,11498,9396,12644,218,0,0,0,0,8,16,0,0,0,0,0,0,0,1212,5468,0,962,26,16,24,46,5602,4,0,0,0,5728,160,102,106,18,42,48,456,20,0,24168,0,2,0,0,2426,180,11102,1528,na,na,na,na,na,na,na,na,12520,7.75,24168,24168,25452,24,0,2318,23940,6680,1209600,290,0,0,0,1805.76,0,3905.28,9216,na,0,0,0,3112,2878,690,0,0,0,0,4,8,24168,na,978,8,16,20,702,4674,282,0,0,0,0,24,1436,68,0,0,0,0,2058,56,56,0,0,0,0,0,0,0,0,146,0,0,408,138,46,12,800,80,0,12,0,0,0,0,0,5196,1332,34,22,30,28,10,28,0,0,0,0
neg,34,na,14,14,0,0,0,0,0,0,82,3966,6280,0,0,0,3516,0,0,0,0,0,10172,7298,4622,1002,0,0,0,0,46,22,0,0,0,0,0,0,9282,0,1046,0,1118,32,36,38,102,5872,3130,0,0,0,8130,1206,502,74,44,162,210,0,0,0,14814,4,14,2,0,3516,272,2008,2586,na,na,na,na,na,na,na,na,4440,33.8,14814,14814,19610,30,64,1346,14660,10328,1209600,756,2,0,0,5763.84,0,3458.88,0,0,0,0,0,3150,6522,590,66,0,0,0,0,8,14814,na,1150,12,24,298,356,2010,4780,1620,78,0,22,124,6014,22,0,28,0,0,6442,58,58,0,0,0,0,0,0,0,0,184,60,6,0,0,290,62,1360,298,0,0,0,0,0,49.16,50,5140,4302,752,70,64,0,0,0,0,0,0,0
neg,39114,na,142,106,0,0,0,0,0,0,2420,422434,1704114,384590,22178,1326,1137936,0,0,0,0,0,2099212,1585316,649334,446692,0,0,0,0,364,122,0,0,0,0,0,52108,1303950,711294,469710,0,3908,2632,7086,207822,1779376,533298,2940,0,0,0,987250,489456,200562,145186,115318,104070,164158,331062,0,0,2749254,712,2444,440,10,1137936,50496,390016,256706,293160,274860,na,na,na,na,na,na,74040,39114.75,2749254,2749254,2759672,18343,23334,27922,322560,2537062,1209600,80316,0,114,0,2252650.56,0,280862.4,0,0,0,0,0,122140,714664,1314476,352272,26376,6726,408,302,320,2749254,na,5814,602,29122,129180,85496,1469236,789666,27440,506,0,238,288,1682124,274168,14,10312,0,0,2269670,1798,154,0,0,0,0,0,0,0,0,28704,41984,7588,0,0,91368,20218,789380,231798,0,0,0,0,845500,1390.86,1440,299656,406384,397816,211292,456500,399404,190282,94182,79104,2442,0,0
neg,60570,na,570,400,0,0,0,0,0,0,48016,1395224,1478302,481840,30894,0,1723768,0,0,0,0,0,3099836,2823222,437896,240912,0,0,0,0,424,244,0,0,0,0,0,58126,1429062,1375954,571134,0,4392,1538,1632,4868,307908,3113744,194,0,0,0,965768,908306,352594,257138,181388,134796,147208,481932,5146,0,3537982,1894,5504,904,0,1723768,40560,230022,206730,132080,175680,na,na,na,na,na,na,126520,60569.71,3537982,3537982,3542270,24440,58,108762,1114980,3434276,1209600,83094,0,56,0,3078410.88,0,350473.92,18,192,0,0,1208,534168,1438650,1240670,208746,8892,1894,48,3812,3822,3537982,na,4714,304,67568,196158,153404,2599314,404202,8580,32,0,696,494,3076950,1561428,0,27372,0,0,3096280,1350,356,0,0,0,0,0,0,0,0,18770,24468,8848,0,0,77458,11800,4780,530,2500392,2940,0,0,30569730,769.7,776,368992,378248,256570,140452,331386,1083252,405892,275344,193298,842,0,0
neg,38632,na,494,346,0,0,0,0,0,0,244,4300,1805986,647242,13868,0,1223762,676,0,0,0,0,2262386,2021356,347588,185108,0,0,14312,0,522,144,0,0,0,0,0,0,939054,1532586,0,0,1682,380,620,3810,1580740,883520,888,0,0,0,910912,499130,285722,232500,190476,156488,172588,23824,0,0,2610544,0,16,4,2,1223762,37296,162032,183954,134620,185260,na,na,na,na,na,na,22000,38633,2610544,2610544,2614846,11751,34688,15232,185260,2471640,1209600,85004,0,108,0,2147384.64,0,321678.72,0,0,0,0,0,796,466526,1317298,631180,46938,8054,848,132,152,2610544,na,3970,550,1510,192424,150086,1631600,485358,6110,32,0,642,602,2060886,22,50,84,0,0,2161598,2074,318,0,0,0,0,0,0,0,0,17726,19300,3142,0,0,103750,21588,195720,88272,0,0,0,0,0,1122.64,1238,340296,553222,281762,119724,228462,174850,157750,128288,436908,50378,0,0
neg,66528,na,314,306,0,0,0,0,0,0,6784,1028664,2128302,894978,70558,4710,1678234,0,0,0,0,0,3593338,2997156,881790,492056,0,0,0,0,1192,544,0,0,0,0,0,60606,2186548,1690708,196134,0,12834,14968,20088,105256,2968192,1012094,540,22,2,0,1438824,1047270,450624,365648,317044,252512,154958,107072,44,0,4476162,258,584,532,56,1678234,45000,450162,424302,275620,242260,167600,na,na,na,na,na,184780,66527.6,4476162,4476162,4465408,24098,13476,76810,835860,4133996,1209600,126356,2,128,0,3558322.56,77.76,570830.4,0,0,0,0,0,182018,1445380,1844514,603292,47686,10278,828,256,264,4476162,na,7900,1074,199690,271472,232922,2798844,602484,19400,210,0,532,1560,3207210,91608,538,57920,0,44,3588084,3706,346,0,0,80,144,0,0,0,0,29182,49046,19536,0,0,87718,17098,20219060,2123870,0,0,0,0,26865930,2100.9,2268,602694,780092,685086,309622,563942,472318,296694,160962,249330,13256,0,0
neg,1190,na,0,na,0,0,0,0,0,0,112,10632,62000,0,0,0,34888,0,0,0,0,0,75320,69928,11358,2914,0,0,0,0,0,0,0,0,0,0,0,3862,67688,0,1194,0,1300,60,62,74,994,70254,0,0,0,0,41070,21882,6728,1936,382,266,480,0,0,0,86720,58,424,400,8,34888,846,7224,4110,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,11100,1190.54,86720,86720,na,239,1982,8308,86540,na,1209600,0,na,na,na,64808.64,0,6647.04,na,na,0,0,0,4924,42746,24226,678,144,26,0,na,0,86720,na,1286,18,2462,1698,3038,52494,10040,1708,0,0,na,na,na,na,na,na,na,na,na,72,34,0,0,0,0,0,0,0,0,410,472,168,50398,28788,1830,510,93440,10984,0,34,0,0,190570,na,na,8316,11068,3882,1554,7540,39620,470,126,168,0,0,0
neg,1152,na,32,na,0,0,0,0,0,0,60564,23910,1070,0,0,0,31866,0,0,0,3176,5308,72978,60408,40880,5150,0,0,0,0,66,30,0,0,0,0,0,0,0,830,84714,0,1082,68,136,114,132,84006,6,0,0,0,34686,45772,3622,616,198,54,62,402,120,12,117178,0,20,12,0,31866,1320,22996,17662,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,40000,1151.4,117178,117178,113270,299,966,10968,116140,85544,1209600,0,na,na,na,63521.28,0,20907.84,na,na,0,0,45548,36838,2016,980,156,6,0,0,na,0,117178,na,1130,50,1588,3972,3812,68132,6860,0,0,0,na,na,na,na,na,na,na,na,na,214,80,0,0,0,0,0,0,0,0,1068,34,10,16968,5906,2094,294,469580,49636,11206,164,0,0,138310,na,na,22796,12890,6408,1952,2982,15810,20252,2392,62,0,0,0
neg,10,0,14,12,0,0,0,0,0,684,6960,3100,3022,0,0,0,1972,0,0,0,2412,4298,16210,15244,13980,1168,0,0,0,0,22,28,0,0,0,0,0,0,616,3994,9156,0,90,16,688,458,62,6542,450,5460,0,0,12278,352,132,110,204,32,460,48,22,128,32622,0,14,2,0,1972,214,8816,5122,na,na,na,na,na,na,na,na,13740,10.48,32622,32622,34156,35,32,3154,32320,13816,1209600,350,4,6,0,2427.84,0,10226.88,0,12,0,0,7296,2724,2634,1096,16,0,0,0,0,10,32622,0,1218,6,20,10,252,3210,8370,638,42,0,10,72,2532,142,0,14,0,0,2780,82,126,0,0,0,0,0,0,0,0,332,0,0,0,0,58,22,8860,948,5190,8,0,0,0,0.84,50,11720,1816,80,20,60,70,0,0,0,0,0,0
neg,61848,na,0,na,0,0,0,0,0,0,7296,786530,2646508,821080,4402,0,1959280,0,284,0,0,0,3888440,3514218,644534,292668,0,0,0,0,0,0,0,0,0,0,0,25048,1633954,2433822,172992,0,4810,2126,2646,4198,1391250,2855118,5666,2,0,0,1680478,693342,361962,266430,235470,303442,421982,260884,40882,944,4533916,360,644,412,86,1959280,44656,357636,285170,155600,175980,185940,1310700,1310700,1310700,1310700,1310700,118360,61848.02,4533916,4533916,4487120,28727,363966,85026,895500,4265816,1209600,0,na,na,na,3772904.64,0,487739.52,na,na,0,0,342,89244,1772044,2086258,285148,27884,4786,110,na,0,4533916,na,5114,688,207132,241396,458630,3084210,266508,2138,0,0,na,na,na,na,na,na,na,na,na,3072,96,0,0,0,0,0,0,0,0,23252,58312,9590,0,0,136100,18896,8784020,1272656,0,0,0,0,3012320,na,na,508222,952290,627742,315010,751424,559786,261206,128628,151596,9912,0,0
neg,836,0,42,na,0,0,0,0,0,0,1798,43304,49994,16124,0,0,39820,0,0,0,20,130,110334,97338,32016,5416,0,0,0,0,52,18,0,0,0,0,0,0,0,0,111220,0,358,130,164,1394,2384,82434,24350,0,0,6,72100,10380,9624,8218,4144,1974,1264,2594,592,330,142496,0,18,26,0,39820,792,19760,11932,na,na,na,na,na,na,na,na,31260,836,142496,142496,143852,310,0,13652,141580,111430,1209600,1020,na,na,na,41429.76,53032.32,13182.72,0,54,0,0,336,30250,49108,28414,2852,186,72,2,na,20,142496,0,4056,80,76,26656,12062,47552,19504,1232,2,0,na,na,na,na,na,na,na,na,na,200,88,10,53026,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,176,70332,4896,1388,314,796,27972,4796,726,0,0,0,0
neg,1612,na,2130706432,16,0,0,0,0,0,0,156,16472,93972,0,0,0,41922,0,0,0,0,0,112360,95942,36154,7258,0,0,0,0,14,8,0,0,0,0,0,0,96650,13948,2,0,1246,890,1956,1812,11110,93586,0,0,0,0,50710,42012,11874,4132,754,424,344,350,0,0,148618,18,204,88,0,41922,1240,23446,12556,na,na,na,na,na,na,na,na,35380,1612.12,148618,148618,147352,359,300,14300,147460,110600,1209600,3008,2,10,0,88252.8,0,22062.72,44,116,0,0,0,2956,91370,14904,1134,218,18,0,2,8,148618,na,456,60,482,10284,2186,13652,77840,5556,84,0,28,50,87366,52812,0,170,0,8,90448,228,54,0,0,0,0,0,0,0,0,984,296,310,0,0,1900,370,365880,36990,0,0,0,0,612120,161,156,24232,16144,4294,1892,3742,53796,2596,1064,2234,606,0,0
neg,38164,na,2130706434,418,0,0,0,0,0,0,4518,838654,1274730,410580,47494,2748,1173756,0,0,0,0,0,2183232,1763268,586194,366126,0,0,4414,0,670,166,0,0,0,0,0,116496,2000694,435174,26360,0,2816,1608,1310,2036,46368,2524126,460,0,0,0,856050,591680,213936,153012,113010,95854,184320,370850,12,0,2769984,126,36,258,12,1173756,42884,295684,289064,251660,265480,na,na,na,na,na,na,63620,38163.01,2769984,2769984,2766078,19370,3768,30660,345120,2578724,1209600,105182,2,40,0,2210155.2,0,365972.16,0,282,0,0,248,136758,909746,1114474,372652,32924,10040,1882,420,486,2769984,na,4244,596,54520,205234,96714,1502808,686624,27642,340,2,476,326,2160846,12648,0,2388,0,24,2227798,2104,216,0,0,0,0,0,0,0,0,28162,47248,25278,0,0,71068,16472,6534920,680016,2394894,4214,0,0,0,1236.1,1286,385348,471106,319938,160502,356734,399490,381958,99980,3668,0,0,0
neg,81080,na,2060,1832,0,0,0,0,0,0,9818,860746,2745816,1791904,61872,5036,2467984,2712,488,0,0,0,4774346,4043412,882388,617274,0,0,0,0,15102,1172,0,0,0,0,0,94108,1375314,3953354,52416,0,3968,510,1576,165558,3833744,1469576,260,0,0,0,1631106,1586850,529614,358200,254766,187988,274726,647430,4512,0,5657846,26,144,8,20,2467984,73182,396876,481164,175560,181080,159280,251900,na,na,na,na,101720,81079.77,5657846,5657846,5644422,37604,7122,71702,806040,5475192,1209600,158100,0,96,0,5057797.44,0,410094.72,0,0,0,0,20,192210,1413392,2508876,1299534,49226,10886,1048,336,724,5657846,na,10082,1344,43752,218276,198176,3450720,1493850,58586,406,0,3164,3644,4647632,39272,0,1716,0,28,5101098,4688,394,0,0,0,0,0,0,0,0,40008,40924,7358,0,0,207792,29954,2174800,285334,0,0,0,0,12083860,2478.14,2878,435960,1669732,614858,255302,589550,648960,656586,338268,259102,6874,0,0
neg,8,na,6,6,0,0,0,0,0,0,48,2144,6816,0,0,0,3010,0,0,0,0,0,15906,13458,4788,942,0,0,0,0,8,0,0,0,0,0,0,0,0,1362,7646,0,1058,20,16,28,860,7026,0,0,0,0,7912,200,106,236,36,78,392,48,0,0,20708,0,0,0,0,3010,170,1134,3638,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,4640,7.62,20708,20708,24326,21,524,1950,20520,9008,1209600,314,0,4,0,1718.4,40.32,6216,na,na,0,0,0,2062,5892,910,144,0,0,0,0,4,20708,na,1050,6,34,106,3158,1652,2468,500,34,0,4,0,1412,44,0,0,0,0,2136,158,38,0,0,30,60,0,0,0,0,152,0,0,0,0,12,6,160,502,0,0,0,0,0,na,na,7544,1304,62,8,42,48,0,0,0,0,0,0
neg,49866,na,138,122,0,0,0,0,0,1548,100706,1662322,879378,37258,1864,0,1176810,0,0,0,1038,1538,2386352,2033468,691128,278430,2,0,0,0,128,200,0,0,0,0,0,0,0,640836,2042240,0,2394,1986,5584,9154,23680,2639854,424,0,0,0,443378,1091382,466726,258540,126586,74404,62328,113316,46416,0,3079188,892,2656,2522,8,1176810,32356,423330,262792,255840,258560,na,na,na,na,na,na,169000,49865.48,3079188,3079188,3063310,15780,1902,59854,652200,2683076,1209600,65362,2,50,0,2443515.84,0,236387.52,34,564,0,1410,5646,1098362,1199812,323762,41402,10666,2008,8,0,668,3079188,na,5956,640,5938,186942,55330,884132,1523280,20634,224,0,102,302,2297500,1400146,0,978,0,0,2462264,2986,394,0,0,0,0,0,0,0,0,18942,10378,3242,4836310,666140,56772,9482,9272140,937846,2992530,6072,0,0,0,1503.34,1578,256862,308770,146292,62920,132784,598978,375830,787404,13236,0,0,0
